Model,Cost,Timestamp,Real Cost,User,Use Case,Context Tokens,Output Tokens
gpt-3.5-turbo-1106,0.00276408,2024-01-20 22:29:51.908285,,pruebas_rigurosas_2,assistant,1458.0,318.0
gpt-4-1106-preview,0.0118932,2024-01-20 22:29:56.345163,,pruebas_rigurosas_2,json or other function,442.0,153.0
dall-e-3,0.04,2024-01-20 22:30:58.684489,,pruebas_rigurosas_2,photo product,0.0,0.0
gpt-3.5-turbo-1106,0.00058872,2024-01-20 22:30:59.637680,,pruebas_rigurosas_2,function,0.0,223.0
gpt-4-1106-preview,0.0065736,2024-01-20 22:31:12.330841,,pruebas_rigurosas_2,json or other function,204.0,98.0
gpt-3.5-turbo-1106,0.0007761599999999,2024-01-20 22:31:12.343066,,pruebas_rigurosas_2,function,0.0,294.0
gpt-3.5-turbo-1106,0.00334752,2024-01-20 22:31:18.125871,,pruebas_rigurosas_2,assistant,1512.0,512.0
gpt-4-1106-preview,0.0090552,2024-01-20 22:31:25.247428,,pruebas_rigurosas_2,json or other function,398.0,96.0
gpt-3.5-turbo-1106,0.00364452,2024-01-20 22:31:46.691266,,pruebas_rigurosas_2,assistant,1529.0,616.0
gpt-4-1106-preview,0.0090816,2024-01-20 22:31:50.743979,,pruebas_rigurosas_2,json or other function,397.0,97.0
dall-e-3,0.04,2024-01-20 22:32:17.112312,,pruebas_rigurosas_2,photo product,0.0,0.0
gpt-3.5-turbo-1106,0.000594,2024-01-20 22:32:18.102681,,pruebas_rigurosas_2,function,0.0,225.0
gpt-3.5-turbo-1106,0.00381612,2024-01-20 22:32:24.036714,,pruebas_rigurosas_2,assistant,1541.0,675.0
gpt-4-1106-preview,0.0069035999999999,2024-01-20 22:32:28.604417,,pruebas_rigurosas_2,json or other function,352.0,57.0
apify website scraper,0.0096330988854666,2024-01-20 22:34:42.260403,,pruebas_rigurosas_2,apify website scraper,0.0,0.0
gpt-3.5-turbo-1106,0.00086328,2024-01-20 22:34:42.661339,,pruebas_rigurosas_2,function,0.0,327.0
gpt-3.5-turbo-1106,0.00216612,2024-01-20 22:34:48.789042,,pruebas_rigurosas_2,assistant,1479.0,81.0
gpt-4-1106-preview,0.008382,2024-01-20 22:34:53.781906,,pruebas_rigurosas_2,json or other function,374.0,87.0
apify instagram scraper,0.0531151346837679,2024-01-20 22:36:36.125991,,pruebas_rigurosas_2,apify instagram scraper,0.0,0.0
gpt-4-vision-preview,0.0305652,2024-01-20 22:36:45.609279,,pruebas_rigurosas_2,vision,836.0,300.0
gpt-3.5-turbo-1106,0.0010692,2024-01-20 22:36:45.618933,,pruebas_rigurosas_2,function,0.0,405.0
dall-e-3,0.04,2024-01-20 22:37:01.006098,,pruebas_rigurosas_2,photo product,0.0,0.0
gpt-3.5-turbo-1106,0.00057024,2024-01-20 22:37:01.936148,,pruebas_rigurosas_2,function,0.0,216.0
gpt-4-1106-preview,0.0047256,2024-01-20 22:37:11.405879,,pruebas_rigurosas_2,json or other function,208.0,50.0
gpt-3.5-turbo-1106,0.0006336,2024-01-20 22:37:11.416976,,pruebas_rigurosas_2,function,0.0,240.0
gpt-3.5-turbo-1106,0.0029660399999999,2024-01-20 22:37:17.177698,,pruebas_rigurosas_2,assistant,1501.0,373.0
gpt-4-1106-preview,0.011814,2024-01-20 22:37:21.916523,,pruebas_rigurosas_2,json or other function,436.0,153.0
apify website scraper,0.0243836255471789,2024-01-20 22:43:25.500198,,pruebas_rigurosas_2,apify website scraper,0.0,0.0
gpt-3.5-turbo-1106,0.00083688,2024-01-20 22:43:25.904623,,pruebas_rigurosas_2,function,0.0,317.0
apify instagram scraper,0.0313455257523506,2024-01-20 22:44:10.983742,,pruebas_rigurosas_2,apify instagram scraper,0.0,0.0
gpt-4-vision-preview,0.0305652,2024-01-20 22:44:27.227903,,pruebas_rigurosas_2,vision,836.0,300.0
gpt-3.5-turbo-1106,0.0010744799999999,2024-01-20 22:44:27.238648,,pruebas_rigurosas_2,function,0.0,407.0
dall-e-3,0.04,2024-01-20 22:44:42.012653,,pruebas_rigurosas_2,photo product,0.0,0.0
dall-e-3,0.04,2024-01-20 22:44:52.300844,,pruebas_rigurosas_2,photo product,0.0,0.0
gpt-3.5-turbo-1106,0.00096888,2024-01-20 22:44:53.251561,,pruebas_rigurosas_2,function,0.0,367.0
gpt-4-1106-preview,0.0102036,2024-01-20 22:45:10.071859,,pruebas_rigurosas_2,json or other function,194.0,193.0
gpt-3.5-turbo-1106,0.0009187199999999,2024-01-20 22:45:10.082893,,pruebas_rigurosas_2,function,0.0,348.0
gpt-3.5-turbo-1106,0.00263472,2024-01-20 22:45:15.870782,,pruebas_rigurosas_2,assistant,1486.0,255.0
gpt-4-1106-preview,0.0126192,2024-01-20 22:45:29.935635,,pruebas_rigurosas_2,json or other function,446.0,170.0
apify website scraper,0.0060686026875376,2024-01-20 22:52:23.630032,,pruebas_rigurosas_2,apify website scraper,0.0,0.0
gpt-3.5-turbo-1106,0.00083688,2024-01-20 22:52:24.060891,,pruebas_rigurosas_2,function,0.0,317.0
apify website scraper,0.006602128442948,2024-01-20 22:55:52.467275,,pruebas_rigurosas_2,apify website scraper,0.0,0.0
gpt-3.5-turbo-1106,0.00084744,2024-01-20 22:55:52.875807,,pruebas_rigurosas_2,function,0.0,321.0
apify instagram scraper,0.0358243208063989,2024-01-20 22:56:42.204385,,pruebas_rigurosas_2,apify instagram scraper,0.0,0.0
gpt-4-vision-preview,0.0305652,2024-01-20 22:56:50.526723,,pruebas_rigurosas_2,vision,836.0,300.0
gpt-3.5-turbo-1106,0.00133848,2024-01-20 22:56:50.545745,,pruebas_rigurosas_2,function,0.0,507.0
gpt-3.5-turbo-1106,0.00231528,2024-01-20 22:56:56.393717,,pruebas_rigurosas_2,assistant,1678.0,38.0
gpt-4-1106-preview,0.0060324,2024-01-20 22:56:59.307051,,pruebas_rigurosas_2,json or other function,331.0,42.0
apify website scraper,0.0105548534818059,2024-01-21 00:29:06.463038,,pruebas_rigurosas_2,apify website scraper,0.0,0.0
apify instagram scraper,0.04370125335421,2024-01-21 00:30:08.950398,,pruebas_rigurosas_2,apify instagram scraper,0.0,0.0
gpt-4-1106-preview,0.00275,2024-01-21 00:30:17.224221,,pruebas_rigurosas_2,json or other function,176.0,33.0
apify website scraper,0.008012495189122,2024-01-21 00:39:36.287405,,pruebas_rigurosas_2,apify website scraper,0.0,0.0
dall-e-3,0.04,2024-01-21 00:40:04.610168,,pruebas_rigurosas_2,photo product,0.0,0.0
gpt-4-1106-preview,0.00406,2024-01-21 00:40:12.754858,,pruebas_rigurosas_2,json or other function,214.0,64.0
apify website scraper,0.0090793837607039,2024-01-21 00:42:55.771305,,pruebas_rigurosas_2,apify website scraper,0.0,0.0
gpt-4-1106-preview,0.00457,2024-01-21 00:43:09.652361,,pruebas_rigurosas_2,json or other function,154.0,101.0
gpt-3.5-turbo-1106,0.0024989999999999,2024-01-21 00:46:09.675994,,pruebas_rigurosas_2,assistant,2445.0,27.0
gpt-4-1106-preview,0.00417,2024-01-21 00:46:12.447936,,pruebas_rigurosas_2,json or other function,321.0,32.0
gpt-3.5-turbo-1106,0.005255,2024-01-21 00:46:26.586379,,pruebas_rigurosas_2,assistant,5005.0,125.0
gpt-4-1106-preview,0.00762,2024-01-21 00:46:33.646085,,pruebas_rigurosas_2,json or other function,405.0,119.0
gpt-3.5-turbo-1106,0.002588,2024-01-21 00:47:34.743412,,pruebas_rigurosas_2,assistant,2472.0,58.0
gpt-4-1106-preview,0.00541,2024-01-21 00:47:38.464021,,pruebas_rigurosas_2,json or other function,352.0,63.0
gpt-4-1106-preview,0.02692,2024-01-21 00:56:07.661847,,pruebas_rigurosas_2,assistant,1933.0,253.0
gpt-4-1106-preview,0.01351,2024-01-21 00:56:26.433923,,pruebas_rigurosas_2,json or other function,547.0,268.0
gpt-4-1106-preview,0.02596,2024-01-23 21:34:15.607468,,prueba_final_01,assistant,1933.0,221.0
gpt-4-1106-preview,0.01223,2024-01-23 21:34:30.291355,,prueba_final_01,json or other function,515.0,236.0
apify website scraper,0.0048129750268542,2024-01-23 21:35:39.466040,,prueba_final_01,apify website scraper,0.0,0.0
gpt-4-1106-preview,0.05593,2024-01-23 21:36:05.968992,,prueba_final_01,assistant,4639.0,318.0
gpt-4-1106-preview,0.01508,2024-01-23 21:36:36.795290,,prueba_final_01,json or other function,587.0,307.0
apify instagram scraper,0.0420470542211482,2024-01-23 21:40:20.979279,,prueba_final_01,apify instagram scraper,0.0,0.0
gpt-4-1106-preview,0.06395,2024-01-23 21:40:31.977738,,prueba_final_01,assistant,5777.0,206.0
gpt-4-1106-preview,0.01054,2024-01-23 21:40:50.965784,,prueba_final_01,json or other function,481.0,191.0
gpt-4-1106-preview,0.0397,2024-01-23 21:43:02.076905,,prueba_final_01,assistant,3157.0,271.0
gpt-4-1106-preview,0.01402,2024-01-23 21:43:13.961255,,prueba_final_01,json or other function,565.0,279.0
gpt-4-1106-preview,0.04647,2024-01-23 21:44:26.443402,,prueba_final_01,assistant,3459.0,396.0
gpt-4-1106-preview,0.01881,2024-01-23 21:45:00.721338,,prueba_final_01,json or other function,690.0,397.0
dall-e-3,0.04,2024-01-23 21:45:57.511565,,prueba_final_01,photo product,0.0,0.0
gpt-4-1106-preview,0.08828,2024-01-23 21:46:36.842735,,prueba_final_01,assistant,7910.0,306.0
gpt-4-1106-preview,0.01065,2024-01-23 21:46:43.390110,,prueba_final_01,json or other function,477.0,196.0
dall-e-3,0.04,2024-01-23 21:48:26.402573,,prueba_final_01,photo product,0.0,0.0
gpt-4-1106-preview,0.09967,2024-01-23 21:48:48.483855,,prueba_final_01,assistant,8851.0,372.0
gpt-4-1106-preview,0.00898,2024-01-23 21:49:04.864168,,prueba_final_01,json or other function,436.0,154.0
dall-e-3,0.04,2024-01-23 21:50:32.274134,,prueba_final_01,photo product,0.0,0.0
gpt-4-1106-preview,0.10773,2024-01-23 21:50:49.248818,,prueba_final_01,assistant,9756.0,339.0
gpt-4-1106-preview,0.0076399999999999,2024-01-23 21:50:58.980704,,prueba_final_01,json or other function,416.0,116.0
gpt-4-1106-preview,0.00425,2024-01-23 21:52:27.655513,,prueba_final_01,json or other function,221.0,68.0
gpt-4-1106-preview,0.0037599999999999,2024-01-23 21:52:53.815732,,prueba_final_01,json or other function,238.0,46.0
gpt-4-1106-preview,0.00753,2024-01-23 21:53:46.747079,,prueba_final_01,json or other function,222.0,177.0
gpt-4-1106-preview,0.00605,2024-01-23 21:54:20.233984,,prueba_final_01,json or other function,233.0,124.0
gpt-4-1106-preview,0.0035499999999999,2024-01-23 21:54:49.990846,,prueba_final_01,json or other function,238.0,39.0
gpt-4-1106-preview,0.00392,2024-01-23 21:55:34.330246,,prueba_final_01,json or other function,215.0,59.0
gpt-4-1106-preview,0.8017,2024-01-23 21:55:45.512250,,prueba_final_01,assistant,75166.0,1668.0
gpt-4-1106-preview,0.0064899999999999,2024-01-23 21:55:49.280557,,prueba_final_01,json or other function,379.0,90.0
gpt-4-1106-preview,0.08104,2024-01-23 21:56:21.573073,,prueba_final_01,assistant,7468.0,212.0
gpt-4-1106-preview,0.0064899999999999,2024-01-23 21:56:30.751780,,prueba_final_01,json or other function,379.0,90.0
gpt-4-1106-preview,0.08096,2024-01-23 21:57:10.716488,,prueba_final_01,assistant,7688.0,136.0
gpt-4-1106-preview,0.0064899999999999,2024-01-23 21:57:18.777298,,prueba_final_01,json or other function,379.0,90.0
gpt-4-1106-preview,0.02686,2024-01-23 22:50:51.649780,,prueba_final_01,assistant,1933.0,251.0
gpt-4-1106-preview,0.00446,2024-01-23 22:50:54.033829,,prueba_final_01,json or other function,302.0,48.0
gpt-4-1106-preview,0.02443,2024-01-23 22:52:33.014690,,prueba_final_01,assistant,1933.0,170.0
gpt-4-1106-preview,0.01019,2024-01-23 22:52:40.261383,,prueba_final_01,json or other function,464.0,185.0
gpt-4-1106-preview,0.0264,2024-01-23 22:53:58.849690,,prueba_final_02,assistant,2115.0,175.0
gpt-4-1106-preview,0.00947,2024-01-23 22:54:11.019382,,prueba_final_02,json or other function,464.0,161.0
gpt-4-1106-preview,0.02982,2024-01-23 22:58:51.170622,,prueba_final_02,assistant,2352.0,210.0
gpt-4-1106-preview,0.00989,2024-01-23 22:59:01.802356,,prueba_final_02,json or other function,464.0,175.0
gpt-4-1106-preview,0.03331,2024-01-23 23:00:03.459132,,prueba_final_02,assistant,2581.0,250.0
gpt-4-1106-preview,0.0095599999999999,2024-01-23 23:00:14.610295,,prueba_final_02,json or other function,464.0,164.0
apify instagram scraper,0.0436973585493084,2024-01-23 23:02:21.692382,,prueba_final_02,apify instagram scraper,0.0,0.0
apify instagram scraper,0.0601015504071712,2024-01-23 23:03:43.737453,,prueba_final_02,apify instagram scraper,0.0,0.0
gpt-4-vision-preview,0.01825,2024-01-23 23:03:46.921653,,prueba_final_02,vision,1024.0,12.0
gpt-4-vision-preview,0.03068,2024-01-23 23:03:55.585589,,prueba_final_02,vision,1403.0,300.0
gpt-4-vision-preview,0.02689,2024-01-23 23:04:10.228175,,prueba_final_02,vision,1024.0,300.0
gpt-4-vision-preview,0.0305299999999999,2024-01-23 23:04:29.483679,,prueba_final_02,vision,1403.0,295.0
gpt-4-vision-preview,0.01828,2024-01-23 23:04:32.816405,,prueba_final_02,vision,1024.0,13.0
gpt-4-vision-preview,0.02689,2024-01-23 23:04:50.402953,,prueba_final_02,vision,1024.0,300.0
gpt-4-vision-preview,0.02689,2024-01-23 23:05:12.592652,,prueba_final_02,vision,1024.0,300.0
gpt-4-vision-preview,0.02689,2024-01-23 23:05:23.664618,,prueba_final_02,vision,1024.0,300.0
gpt-4-vision-preview,0.02712,2024-01-23 23:05:32.263863,,prueba_final_02,vision,1047.0,300.0
gpt-4-vision-preview,0.02728,2024-01-23 23:05:45.407160,,prueba_final_02,vision,1063.0,300.0
gpt-4-vision-preview,0.02689,2024-01-23 23:06:00.980537,,prueba_final_02,vision,1024.0,300.0
gpt-4-1106-preview,0.09773,2024-01-23 23:06:29.119292,,prueba_final_02,assistant,8843.0,310.0
gpt-4-1106-preview,0.00545,2024-01-23 23:06:33.885395,,prueba_final_02,json or other function,353.0,64.0
gpt-4-1106-preview,0.0247,2024-01-23 23:07:24.301457,,prueba_final_02,assistant,1933.0,179.0
gpt-4-1106-preview,0.01052,2024-01-23 23:07:44.289823,,prueba_final_02,json or other function,473.0,193.0
gpt-4-1106-preview,0.02742,2024-01-23 23:08:14.155894,,prueba_final_02,assistant,2175.0,189.0
gpt-4-1106-preview,0.01062,2024-01-23 23:08:21.631870,,prueba_final_02,json or other function,483.0,193.0
gpt-4-1106-preview,0.02967,2024-01-23 23:10:56.336200,,prueba_final_02,assistant,2397.0,190.0
gpt-4-1106-preview,0.0108399999999999,2024-01-23 23:11:05.363124,,prueba_final_02,json or other function,484.0,200.0
gpt-4-1106-preview,0.03447,2024-01-23 23:12:03.623049,,prueba_final_02,assistant,2613.0,278.0
gpt-4-1106-preview,0.01415,2024-01-23 23:12:28.908176,,prueba_final_02,json or other function,572.0,281.0
dall-e-3,0.04,2024-01-23 23:12:50.331280,,prueba_final_02,photo product,0.0,0.0
gpt-4-1106-preview,0.06698,2024-01-23 23:13:10.651509,,prueba_final_02,assistant,5933.0,255.0
gpt-4-1106-preview,0.00928,2024-01-23 23:13:28.835715,,prueba_final_02,json or other function,451.0,159.0
dall-e-3,0.04,2024-01-23 23:14:50.963535,,prueba_final_02,photo product,0.0,0.0
gpt-4-1106-preview,0.07232,2024-01-23 23:15:08.051982,,prueba_final_02,assistant,6545.0,229.0
gpt-4-1106-preview,0.0076799999999999,2024-01-23 23:15:15.542062,,prueba_final_02,json or other function,411.0,119.0
gpt-4-1106-preview,0.00416,2024-01-23 23:15:53.025977,,prueba_final_02,json or other function,227.0,63.0
gpt-4-1106-preview,0.07961,2024-01-23 23:16:09.279384,,prueba_final_02,assistant,7148.0,271.0
gpt-4-1106-preview,0.00961,2024-01-23 23:16:19.342490,,prueba_final_02,json or other function,457.0,168.0
gpt-4-1106-preview,0.0041899999999999,2024-01-23 23:16:53.656205,,prueba_final_02,json or other function,242.0,59.0
gpt-4-1106-preview,0.0041899999999999,2024-01-23 23:17:14.489559,,prueba_final_02,json or other function,242.0,59.0
gpt-4-1106-preview,0.17765,2024-01-23 23:17:25.144387,,prueba_final_02,assistant,16304.0,487.0
gpt-4-1106-preview,0.0094,2024-01-23 23:17:37.260950,,prueba_final_02,json or other function,451.0,163.0
gpt-4-1106-preview,0.02529,2024-01-28 20:47:17.527217,,prueba_1,assistant,1929.0,200.0
gpt-4-1106-preview,0.01073,2024-01-28 20:47:29.567159,,prueba_1,json or other function,494.0,193.0
gpt-4-1106-preview,0.0236599999999999,2024-01-28 21:21:54.905274,,prueba_1,assistant,1928.0,146.0
gpt-4-1106-preview,0.00812,2024-01-28 21:22:01.071778,,prueba_1,json or other function,440.0,124.0
gpt-4-1106-preview,0.02379,2024-01-28 21:42:57.396955,,prueba_1,assistant,1929.0,150.0
gpt-4-1106-preview,0.00909,2024-01-28 21:43:05.361845,,prueba_1,json or other function,444.0,155.0
gpt-4-1106-preview,0.02424,2024-01-28 21:52:39.664900,,prueba_1,assistant,1929.0,165.0
gpt-4-1106-preview,0.00969,2024-01-28 21:52:49.654908,,prueba_1,json or other function,459.0,170.0
gpt-4-1106-preview,0.02475,2024-01-29 01:25:39.035873,,prueba_1,assistant,1929.0,182.0
gpt-4-1106-preview,0.0106699999999999,2024-01-29 01:25:46.064970,,prueba_1,json or other function,476.0,197.0
gpt-4-1106-preview,0.02376,2024-01-29 01:28:01.537737,,prueba_1,assistant,1929.0,149.0
gpt-4-1106-preview,0.00935,2024-01-29 01:28:10.129460,,prueba_1,json or other function,443.0,164.0
gpt-4-1106-preview,0.02301,2024-01-29 01:32:41.158675,,prueba_1,assistant,1929.0,124.0
gpt-4-1106-preview,0.00805,2024-01-29 01:32:49.169366,,prueba_1,json or other function,418.0,129.0
gpt-4-1106-preview,0.02373,2024-01-29 01:41:08.893671,,prueba_1,assistant,1929.0,148.0
gpt-4-1106-preview,0.0087999999999999,2024-01-29 01:41:15.972563,,prueba_1,json or other function,442.0,146.0
gpt-4-1106-preview,0.0228,2024-01-29 02:09:30.931032,,prueba_1,assistant,1929.0,117.0
gpt-4-1106-preview,0.0077699999999999,2024-01-29 02:09:36.536450,,prueba_1,json or other function,411.0,122.0
gpt-4-1106-preview,0.02499,2024-01-29 15:14:05.170539,,prueba_1,assistant,2085.0,138.0
gpt-4-1106-preview,0.0085499999999999,2024-01-29 15:14:14.786002,,prueba_1,json or other function,432.0,141.0
gpt-4-1106-preview,0.02391,2024-01-29 15:27:39.656570,,prueba_1,assistant,1929.0,154.0
gpt-4-1106-preview,0.00949,2024-01-29 15:27:46.634452,,prueba_1,json or other function,448.0,167.0
gpt-4-1106-preview,0.0237,2024-01-29 15:28:45.164034,,prueba_1,assistant,1929.0,147.0
gpt-4-1106-preview,0.0090599999999999,2024-01-29 15:28:53.395486,,prueba_1,json or other function,441.0,155.0
gpt-4-1106-preview,0.02589,2024-01-29 15:30:56.913230,,prueba_1,assistant,1929.0,220.0
gpt-4-1106-preview,0.01219,2024-01-29 15:31:13.580729,,prueba_1,json or other function,514.0,235.0
gpt-4-1106-preview,0.02247,2024-01-29 17:10:22.855490,,prueba_2,assistant,1929.0,106.0
gpt-4-1106-preview,0.00733,2024-01-29 17:10:32.053135,,prueba_2,json or other function,400.0,111.0
gpt-4-1106-preview,0.02361,2024-01-29 17:10:57.816568,,prueba_2,assistant,1929.0,144.0
gpt-4-1106-preview,0.00852,2024-01-29 17:11:06.988563,,prueba_2,json or other function,438.0,138.0
apify website scraper,0.0073608996822353,2024-01-29 17:12:02.188662,,prueba_2,apify website scraper,0.0,0.0
gpt-4-1106-preview,0.06037,2024-01-29 17:12:18.178888,,prueba_2,assistant,5125.0,304.0
gpt-4-1106-preview,0.0142499999999999,2024-01-29 17:12:30.853085,,prueba_2,json or other function,573.0,284.0
apify instagram scraper,0.0360615505700591,2024-01-29 17:15:13.311965,,prueba_2,apify instagram scraper,0.0,0.0
gpt-4-1106-preview,0.11355,2024-01-29 17:15:34.922506,,prueba_2,assistant,10173.0,394.0
gpt-4-1106-preview,0.01449,2024-01-29 17:15:50.452440,,prueba_2,json or other function,579.0,290.0
dall-e-3,0.04,2024-01-29 17:20:54.376810,,prueba_2,photo product,0.0,0.0
gpt-4-1106-preview,0.0054399999999999,2024-01-29 17:21:19.230156,,prueba_2,json or other function,205.0,113.0
gpt-4-1106-preview,0.17188,2024-01-29 17:21:30.126814,,prueba_2,assistant,15775.0,471.0
gpt-4-1106-preview,0.01157,2024-01-29 17:21:41.677455,,prueba_2,json or other function,506.0,217.0
dall-e-3,0.04,2024-01-29 17:24:48.623927,,prueba_2,photo product,0.0,0.0
gpt-4-1106-preview,0.0949499999999999,2024-01-29 17:24:55.024739,,prueba_2,assistant,8934.0,187.0
gpt-4-1106-preview,0.00615,2024-01-29 17:24:58.534155,,prueba_2,json or other function,372.0,81.0
gpt-4-1106-preview,0.02359,2024-02-03 18:40:20.091400,,admin,assistant,1936.0,141.0
gpt-4-1106-preview,0.009,2024-02-03 18:40:27.320308,,admin,json or other function,435.0,155.0
